years;id;region_id;area_id;city_id;street_id;shortname_region;shortname_area;shortname_street;building
2019;7577736;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;6665570;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;9081641;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;8966697;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;8966699;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;6665599;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;9238758;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;8754548;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;8754507;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;8754555;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;9238331;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;8754559;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;6936226;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;8754496;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;9327019;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7116580;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;6462596;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;6462597;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;6661980;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;6662043;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;8966350;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7700392;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7700375;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7700381;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7700398;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7116581;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7700404;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7742590;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7702937;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7638092;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7702938;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7702942;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;6462598;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
2019;7702954;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;8ba76045-8f6d-4e24-bba6-60f4dd759bb4;обл;;б-р;
